logSequenceNumber, transactionId, operationType, timestamp, databaseObject, oldValue, newValue, columnname, rowNumber ,username;

LogRecord:{logSequenceNumber=7504|, transactionId=49|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:36:13.707|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=2133|, transactionId=49|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:36:13.707|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3648|, transactionId=49|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:36:13.707|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7659|, transactionId=49|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:36:13.707|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4824|, transactionId=49|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:36:13.707|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[row0, row1]|};
LogRecord:{logSequenceNumber=7525|, transactionId=49|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:36:13.714|, databaseObject='company|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=1184|, transactionId=65|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:41:27.116|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1463|, transactionId=65|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:41:27.133|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=1449|, transactionId=65|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:41:27.141|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6040|, transactionId=65|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:41:27.141|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5351|, transactionId=65|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:41:27.141|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6697|, transactionId=65|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:41:27.141|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
LogRecord:{logSequenceNumber=8343|, transactionId=10|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:43:47.189|, databaseObject='staff|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6767|, transactionId=10|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:43:47.209|, databaseObject='staff|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=4564|, transactionId=10|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:43:47.209|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=2694|, transactionId=10|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:43:47.209|, databaseObject='users|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=7296|, transactionId=10|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:43:47.209|, databaseObject='staff|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[row0, row1]|};
LogRecord:{logSequenceNumber=4538|, transactionId=64|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:57:15.471|, databaseObject='users|, oldValue='null|, newValue='1,"jack","jack@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=6949|, transactionId=64|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:57:15.487|, databaseObject='users|, oldValue='null|, newValue='2,"mary","mary@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3654|, transactionId=64|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:57:15.487|, databaseObject='company|, oldValue='null|, newValue='1,"john","john@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=3678|, transactionId=64|, username='user1'|, operationType='INSERT|, timestamp='2023-10-28T21:57:15.487|, databaseObject='company|, oldValue='null|, newValue='2,"faith","faith@dal.ca"|, columnname=null|, rowNumber=null|};
LogRecord:{logSequenceNumber=5917|, transactionId=64|, username='user1'|, operationType='SELECT|, timestamp='2023-10-28T21:57:15.487|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=[*]|, rowNumber=null|};
LogRecord:{logSequenceNumber=3387|, transactionId=64|, username='user1'|, operationType='DELETE|, timestamp='2023-10-28T21:57:15.487|, databaseObject='users|, oldValue='null|, newValue='null|, columnname=null|, rowNumber=[]|};
